chromosome	position 1	position 2	replicate 1.1	replicate 1.2	replicate 1.3	replicate 2.1	replicate 2.2	replicate 2.3
18	29000000	52500000	154	123	91	148	74	189
18	29000000	53000000	123	82	75	113	57	132
18	29000000	53500000	133	104	81	125	51	166
18	29000000	54000000	132	112	80	140	74	161
18	29000000	54500000	121	138	85	130	63	146
18	29000000	55000000	114	86	69	94	56	100
18	29000000	55500000	81	74	58	67	32	66
18	29500000	29500000	11756	7731	11206	3425	4766	9040
18	29500000	30000000	4058	2222	3559	2003	1695	3483
18	29500000	30500000	2350	1576	1885	1235	1013	2220
18	29500000	31000000	2356	1593	1937	1317	1028	2162
18	29500000	31500000	2879	1636	2345	1512	1232	2616
18	29500000	32000000	1901	1084	1487	1097	817	1781
18	29500000	32500000	1316	839	1004	884	591	1421
18	29500000	33000000	1290	1054	1058	844	623	1304
18	29500000	33500000	872	741	702	635	443	936
18	29500000	34000000	906	682	687	653	447	933
18	29500000	34500000	728	457	514	467	315	770
18	29500000	35000000	635	420	425	418	279	571
18	29500000	35500000	590	333	418	362	224	562
18	29500000	36000000	573	399	476	412	278	594
18	29500000	36500000	676	560	573	446	362	706
18	29500000	37000000	688	633	480	475	305	688
18	29500000	37500000	548	477	434	389	219	570
18	29500000	38000000	449	402	370	345	233	521
18	29500000	38500000	467	314	357	357	232	536
18	29500000	39000000	419	278	263	293	193	400
18	29500000	39500000	361	290	245	288	169	401
18	29500000	40000000	382	249	266	297	180	431
18	29500000	40500000	300	255	180	248	131	348
18	29500000	41000000	296	260	192	269	151	315
18	29500000	41500000	233	178	165	193	119	236
18	29500000	42000000	281	257	197	221	128	307
18	29500000	42500000	234	160	169	164	116	240
18	29500000	43000000	186	171	124	165	104	247
18	29500000	43500000	197	176	146	162	144	300
18	29500000	44000000	146	148	110	132	93	226
18	29500000	44500000	153	111	107	184	92	208
18	29500000	45000000	148	139	98	174	90	175
18	29500000	45500000	120	111	80	129	74	167
18	29500000	46000000	161	120	91	141	72	229
18	29500000	46500000	127	118	119	142	79	182
18	29500000	47000000	151	100	85	125	71	172
18	29500000	47500000	139	135	82	140	89	180
18	29500000	48000000	95	67	80	88	46	128
18	29500000	48500000	89	84	76	98	53	114
18	29500000	49000000	79	66	56	76	48	123
18	29500000	49500000	102	94	64	106	61	129
18	29500000	50000000	88	79	56	87	59	109
18	29500000	50500000	88	86	65	83	49	86
18	29500000	51000000	149	109	86	121	59	166
18	29500000	51500000	128	132	92	110	69	180
18	29500000	52000000	143	123	98	139	77	185
18	29500000	52500000	171	153	112	163	80	173
18	29500000	53000000	137	116	78	132	58	161
18	29500000	53500000	131	96	66	129	69	149
18	29500000	54000000	128	101	113	103	65	137
18	29500000	54500000	139	137	112	125	61	175
18	29500000	55000000	94	106	86	104	54	119
18	29500000	55500000	83	79	62	61	23	84
18	30000000	30000000	8144	3584	7940	2854	3185	6182
18	30000000	30500000	7246	3600	6371	3263	2860	5880
18	30000000	31000000	5617	2774	4561	2577	2067	4434
18	30000000	31500000	6783	2993	5770	3154	2531	5489
18	30000000	32000000	3196	1407	2562	1681	1287	2596
18	30000000	32500000	1735	874	1311	1129	704	1553
18	30000000	33000000	1511	965	1135	895	631	1301
18	30000000	33500000	1103	764	781	777	507	1089
18	30000000	34000000	1109	604	794	742	539	1094
18	30000000	34500000	984	510	668	736	440	1017
18	30000000	35000000	1008	472	656	687	447	1001
18	30000000	35500000	877	369	591	639	402	862
18	30000000	36000000	793	391	602	553	327	742
18	30000000	36500000	588	363	458	442	294	592
18	30000000	37000000	550	407	375	446	278	584
18	30000000	37500000	370	232	260	302	164	416
18	30000000	38000000	342	216	229	275	156	373
18	30000000	38500000	444	244	289	352	222	500
18	30000000	39000000	431	251	261	334	183	462
18	30000000	39500000	320	202	229	264	160	364
18	30000000	40000000	308	174	231	266	161	348
18	30000000	40500000	222	171	151	174	102	239
18	30000000	41000000	291	205	182	253	166	314
18	30000000	41500000	240	154	164	225	114	293
18	30000000	42000000	166	127	105	144	84	197
18	30000000	42500000	114	82	91	139	69	188
18	30000000	43000000	126	87	91	139	63	179
18	30000000	43500000	102	90	60	133	70	181
18	30000000	44000000	98	69	68	125	66	157
18	30000000	44500000	95	60	60	107	57	140
18	30000000	45000000	76	55	52	89	59	104
18	30000000	45500000	75	52	56	96	54	146
18	30000000	46000000	83	60	55	90	42	138
18	30000000	46500000	95	80	75	97	45	123
18	30000000	47000000	89	70	78	82	55	137
18	30000000	47500000	128	77	88	117	75	167
18	30000000	48000000	92	63	52	99	44	119
18	30000000	48500000	39	40	42	63	23	55
18	30000000	49000000	53	41	42	51	27	76
18	30000000	49500000	68	51	37	86	31	95
18	30000000	50000000	49	41	28	48	37	73
18	30000000	50500000	33	33	31	46	24	32
18	30000000	51000000	82	66	64	94	52	120
18	30000000	51500000	130	86	80	135	91	168
18	30000000	52000000	83	57	61	120	51	112
18	30000000	52500000	102	75	85	125	43	149
18	30000000	53000000	115	74	70	144	78	177
18	30000000	53500000	123	76	53	122	52	126
18	30000000	54000000	81	49	49	93	44	96
18	30000000	54500000	80	73	46	86	46	88
18	30000000	55000000	81	55	64	74	41	85
18	30000000	55500000	39	38	24	35	15	34
18	30500000	30500000	9017	4587	8490	2946	3605	6988
18	30500000	31000000	8425	4592	7104	3548	3242	6823
18	30500000	31500000	7383	3654	6218	3137	2835	6074
18	30500000	32000000	2630	1235	2036	1331	1031	2227
18	30500000	32500000	1509	817	1116	971	683	1481
18	30500000	33000000	1290	901	934	768	549	1269
18	30500000	33500000	949	683	672	759	464	1013
18	30500000	34000000	995	642	735	665	488	1005
18	30500000	34500000	874	520	634	671	363	914
18	30500000	35000000	831	459	571	587	401	899
18	30500000	35500000	741	364	527	562	351	746
18	30500000	36000000	743	433	505	505	326	676
18	30500000	36500000	618	414	443	385	283	637
18	30500000	37000000	543	438	394	427	288	623
18	30500000	37500000	365	281	258	287	170	432
18	30500000	38000000	324	226	222	257	162	391
18	30500000	38500000	454	271	297	354	212	483
18	30500000	39000000	424	275	263	354	193	451
18	30500000	39500000	322	240	208	251	174	374
18	30500000	40000000	345	176	234	288	160	354
18	30500000	40500000	225	172	159	192	109	263
18	30500000	41000000	288	194	187	223	139	348
18	30500000	41500000	259	162	164	206	118	289
18	30500000	42000000	181	174	126	143	86	209
18	30500000	42500000	119	125	98	134	82	163
18	30500000	43000000	123	111	80	151	70	167
18	30500000	43500000	132	109	84	163	106	216
18	30500000	44000000	91	96	62	112	68	158
18	30500000	44500000	91	76	53	91	58	149
18	30500000	45000000	72	70	61	98	42	118
18	30500000	45500000	82	60	51	100	55	140
18	30500000	46000000	73	64	63	97	49	130
18	30500000	46500000	79	90	73	112	61	149
18	30500000	47000000	121	83	63	109	55	139
18	30500000	47500000	143	93	97	107	75	162
18	30500000	48000000	87	84	62	100	51	119
18	30500000	48500000	65	54	40	69	32	72
18	30500000	49000000	61	46	41	66	37	75
18	30500000	49500000	74	60	48	82	53	106
18	30500000	50000000	61	43	40	55	32	65
18	30500000	50500000	32	43	31	36	22	59
18	30500000	51000000	93	60	71	85	48	103
18	30500000	51500000	120	81	85	118	69	178
18	30500000	52000000	110	81	60	92	48	128
18	30500000	52500000	115	92	77	120	58	138
18	30500000	53000000	101	67	73	120	65	187
18	30500000	53500000	106	87	64	116	64	154
18	30500000	54000000	82	55	67	86	30	118
18	30500000	54500000	98	86	55	83	38	113
18	30500000	55000000	79	68	48	87	42	91
18	30500000	55500000	44	40	27	51	21	39
18	31000000	31000000	8584	4881	7684	2953	3439	6654
18	31000000	31500000	9247	4882	8081	3853	3535	7383
18	31000000	32000000	2487	1234	1895	1345	1033	2240
18	31000000	32500000	1553	771	1115	1040	707	1494
18	31000000	33000000	1274	967	936	872	583	1287
18	31000000	33500000	956	706	643	670	432	939
18	31000000	34000000	913	586	681	686	438	973
18	31000000	34500000	771	495	522	547	368	838
18	31000000	35000000	734	435	481	522	353	780
18	31000000	35500000	652	325	524	488	250	627
18	31000000	36000000	654	422	460	475	280	616
18	31000000	36500000	623	495	446	431	257	612
18	31000000	37000000	590	483	406	441	259	642
18	31000000	37500000	408	318	290	320	197	442
18	31000000	38000000	354	281	244	301	166	411
18	31000000	38500000	432	255	264	318	185	471
18	31000000	39000000	370	276	255	304	186	417
18	31000000	39500000	288	270	253	286	157	376
18	31000000	40000000	352	186	227	253	168	339
18	31000000	40500000	225	225	153	190	136	235
18	31000000	41000000	257	228	180	239	135	350
18	31000000	41500000	240	174	157	201	125	275
18	31000000	42000000	217	188	144	152	106	225
18	31000000	42500000	144	112	78	136	103	176
18	31000000	43000000	135	104	78	149	90	162
18	31000000	43500000	144	111	109	169	123	225
18	31000000	44000000	105	99	63	140	72	172
18	31000000	44500000	102	94	70	108	65	170
18	31000000	45000000	99	85	75	115	64	130
18	31000000	45500000	77	83	63	87	66	114
18	31000000	46000000	87	87	73	123	65	135
18	31000000	46500000	122	100	70	143	73	161
18	31000000	47000000	113	86	70	132	62	149
18	31000000	47500000	131	90	76	133	63	157
18	31000000	48000000	80	59	66	98	62	127
18	31000000	48500000	56	40	34	64	37	79
18	31000000	49000000	59	54	51	84	33	74
18	31000000	49500000	72	71	53	92	51	109
18	31000000	50000000	52	49	34	68	32	64
18	31000000	50500000	63	53	26	54	25	65
18	31000000	51000000	104	78	56	103	49	123
18	31000000	51500000	105	85	85	126	58	152
18	31000000	52000000	96	107	79	110	65	142
18	31000000	52500000	117	122	82	121	68	176
18	31000000	53000000	109	85	72	113	70	170
18	31000000	53500000	113	89	85	117	61	162
18	31000000	54000000	100	81	68	102	55	131
18	31000000	54500000	103	98	73	88	48	122
18	31000000	55000000	89	58	57	85	47	112
18	31000000	55500000	46	34	32	54	13	46
18	31500000	31500000	10120	4668	9489	3453	4114	7835
18	31500000	32000000	3899	1747	3310	2009	1703	3345
18	31500000	32500000	2053	948	1587	1353	924	2001
18	31500000	33000000	1718	1093	1346	1127	836	1712
18	31500000	33500000	1168	721	873	887	506	1159
18	31500000	34000000	1118	612	892	866	503	1091
18	31500000	34500000	945	459	638	692	429	1001
18	31500000	35000000	841	458	624	616	388	841
18	31500000	35500000	789	343	596	512	309	720
18	31500000	36000000	775	404	564	513	320	730
18	31500000	36500000	701	447	505	475	342	698
18	31500000	37000000	619	448	409	418	288	574
18	31500000	37500000	414	350	305	355	200	489
18	31500000	38000000	405	258	289	306	224	491
18	31500000	38500000	471	271	351	411	242	504
18	31500000	39000000	369	259	263	348	187	472
18	31500000	39500000	344	255	221	292	195	383
18	31500000	40000000	334	194	254	271	189	428
18	31500000	40500000	267	181	170	240	146	310
18	31500000	41000000	281	212	184	225	164	312
18	31500000	41500000	227	145	164	198	106	267
18	31500000	42000000	205	184	136	180	109	231
18	31500000	42500000	184	96	130	154	83	222
18	31500000	43000000	123	118	77	151	80	189
18	31500000	43500000	173	126	93	168	107	218
18	31500000	44000000	100	69	68	131	72	192
18	31500000	44500000	119	85	72	133	74	159
18	31500000	45000000	101	83	63	124	57	170
18	31500000	45500000	85	48	55	124	74	130
18	31500000	46000000	94	63	75	126	71	160
18	31500000	46500000	114	82	93	117	70	171
18	31500000	47000000	104	63	68	140	75	150
18	31500000	47500000	146	74	92	131	82	134
18	31500000	48000000	102	59	61	97	65	142
18	31500000	48500000	62	43	54	72	37	79
18	31500000	49000000	49	41	43	98	27	104
18	31500000	49500000	60	63	53	70	43	101
18	31500000	50000000	54	46	33	87	38	74
18	31500000	50500000	59	41	37	63	34	72
18	31500000	51000000	101	97	61	112	59	113
18	31500000	51500000	110	72	89	129	66	149
18	31500000	52000000	103	92	86	131	54	189
18	31500000	52500000	125	97	77	155	67	154
18	31500000	53000000	123	81	70	121	60	160
18	31500000	53500000	110	69	78	136	67	128
18	31500000	54000000	87	72	69	117	57	126
18	31500000	54500000	107	80	66	103	63	129
18	31500000	55000000	93	71	68	95	53	129
18	31500000	55500000	50	32	28	53	28	42
18	32000000	32000000	8255	3513	7471	2827	3399	6511
18	32000000	32500000	7226	3506	6337	3297	2917	6160
18	32000000	33000000	4891	2894	4188	2460	2052	4411
18	32000000	33500000	2353	1522	1904	1511	1040	2342
18	32000000	34000000	1852	974	1415	1143	864	1807
18	32000000	34500000	1514	805	1068	872	614	1411
18	32000000	35000000	1322	702	975	840	558	1255
18	32000000	35500000	1199	561	945	786	514	1124
18	32000000	36000000	1188	642	792	694	474	1026
18	32000000	36500000	760	544	640	545	368	847
18	32000000	37000000	631	542	456	524	312	751
18	32000000	37500000	496	373	341	413	236	619
18	32000000	38000000	425	256	320	332	216	559
18	32000000	38500000	551	287	393	430	238	565
18	32000000	39000000	416	287	296	320	218	466
18	32000000	39500000	303	185	230	284	134	356
18	32000000	40000000	340	125	236	271	182	362
18	32000000	40500000	246	191	205	259	119	307
18	32000000	41000000	313	186	224	263	168	391
18	32000000	41500000	270	173	169	203	127	271
18	32000000	42000000	206	156	118	201	90	254
18	32000000	42500000	161	110	129	169	89	228
18	32000000	43000000	136	110	94	160	87	225
18	32000000	43500000	130	95	83	150	91	170
18	32000000	44000000	100	60	62	125	75	144
18	32000000	44500000	81	62	64	114	68	168
18	32000000	45000000	84	60	72	124	53	158
18	32000000	45500000	72	57	51	122	74	156
18	32000000	46000000	85	61	44	139	67	156
18	32000000	46500000	113	80	90	121	70	169
18	32000000	47000000	107	73	71	115	62	158
18	32000000	47500000	128	78	109	134	97	160
18	32000000	48000000	123	56	72	91	54	130
18	32000000	48500000	47	32	29	58	33	74
18	32000000	49000000	70	44	35	75	32	77
18	32000000	49500000	68	61	64	68	40	109
18	32000000	50000000	57	41	44	77	35	82
18	32000000	50500000	43	28	31	60	18	63
18	32000000	51000000	90	80	78	94	57	144
18	32000000	51500000	134	93	102	145	80	168
18	32000000	52000000	99	79	70	112	41	131
18	32000000	52500000	96	81	70	107	54	161
18	32000000	53000000	106	74	83	93	58	138
18	32000000	53500000	110	64	63	98	59	124
18	32000000	54000000	78	49	52	100	53	126
18	32000000	54500000	83	62	71	77	56	131
18	32000000	55000000	83	67	67	75	47	93
18	32000000	55500000	41	38	29	57	19	50
18	32500000	32500000	7374	3428	6613	2679	3142	5983
18	32500000	33000000	5449	3443	4458	2456	2294	4679
18	32500000	33500000	2263	1572	1696	1391	978	2081
18	32500000	34000000	1660	988	1269	1092	737	1516
18	32500000	34500000	1298	742	897	822	542	1277
18	32500000	35000000	1128	614	789	775	442	1070
18	32500000	35500000	987	436	727	665	379	903
18	32500000	36000000	958	586	775	594	395	817
18	32500000	36500000	815	533	558	590	381	809
18	32500000	37000000	673	547	525	513	336	702
18	32500000	37500000	501	386	353	423	237	563
18	32500000	38000000	399	279	310	350	216	515
18	32500000	38500000	524	297	368	416	236	491
18	32500000	39000000	403	242	279	292	190	385
18	32500000	39500000	314	209	218	262	153	351
18	32500000	40000000	355	194	295	254	170	405
18	32500000	40500000	231	197	168	235	148	275
18	32500000	41000000	291	195	211	237	135	305
18	32500000	41500000	199	152	149	190	117	265
18	32500000	42000000	195	177	137	202	97	213
18	32500000	42500000	153	108	117	166	90	198
18	32500000	43000000	124	96	77	149	76	174
18	32500000	43500000	146	88	83	160	83	181
18	32500000	44000000	92	61	45	130	73	160
18	32500000	44500000	102	85	63	131	69	144
18	32500000	45000000	88	73	57	88	65	128
18	32500000	45500000	76	67	58	97	64	151
18	32500000	46000000	98	72	72	133	63	154
18	32500000	46500000	99	73	70	108	63	157
18	32500000	47000000	110	86	74	109	62	141
18	32500000	47500000	108	81	88	108	70	143
18	32500000	48000000	96	56	58	89	55	116
18	32500000	48500000	68	47	36	83	33	85
18	32500000	49000000	57	40	29	68	29	73
18	32500000	49500000	71	65	42	77	35	111
18	32500000	50000000	63	59	42	72	24	71
18	32500000	50500000	38	57	47	56	18	68
18	32500000	51000000	106	82	58	86	50	130
18	32500000	51500000	135	87	96	113	58	164
18	32500000	52000000	82	68	68	103	54	131
18	32500000	52500000	99	80	80	118	62	143
18	32500000	53000000	95	61	70	104	52	125
18	32500000	53500000	82	77	59	115	56	116
18	32500000	54000000	98	50	55	106	41	103
18	32500000	54500000	76	69	75	80	54	106
18	32500000	55000000	74	56	65	79	52	94
18	32500000	55500000	46	33	26	45	19	56
18	33000000	33000000	6660	5756	6355	2351	2975	5565
18	33000000	33500000	6190	5544	5413	2672	2323	5041
18	33000000	34000000	2914	2304	2362	1467	1065	2432
18	33000000	34500000	2026	1580	1499	1060	711	1679
18	33000000	35000000	1625	1276	1324	905	576	1341
18	33000000	35500000	1439	949	1119	707	480	1078
18	33000000	36000000	1407	1171	1113	770	514	1143
18	33000000	36500000	1204	1123	961	710	535	1120
18	33000000	37000000	1030	1007	729	613	425	935
18	33000000	37500000	698	728	530	536	331	725
18	33000000	38000000	574	520	440	446	318	667
18	33000000	38500000	598	496	461	394	314	574
18	33000000	39000000	483	401	343	334	225	478
18	33000000	39500000	342	369	251	273	177	394
18	33000000	40000000	389	292	277	276	181	444
18	33000000	40500000	341	340	230	309	169	392
18	33000000	41000000	349	308	246	271	160	382
18	33000000	41500000	263	241	196	207	119	259
18	33000000	42000000	255	304	195	246	156	349
18	33000000	42500000	220	187	152	186	109	270
18	33000000	43000000	134	173	118	170	102	243
18	33000000	43500000	152	178	102	168	103	253
18	33000000	44000000	134	115	88	107	87	183
18	33000000	44500000	138	127	89	171	90	165
18	33000000	45000000	103	109	74	122	66	163
18	33000000	45500000	98	81	71	108	79	165
18	33000000	46000000	119	116	75	143	92	190
18	33000000	46500000	121	123	96	130	80	183
18	33000000	47000000	131	133	96	144	86	161
18	33000000	47500000	131	116	102	145	79	144
18	33000000	48000000	89	96	68	103	69	132
18	33000000	48500000	70	72	52	106	40	123
18	33000000	49000000	49	72	47	91	45	99
18	33000000	49500000	71	74	67	82	59	117
18	33000000	50000000	68	79	38	85	49	110
18	33000000	50500000	54	57	46	81	42	94
18	33000000	51000000	129	108	71	130	69	150
18	33000000	51500000	129	143	100	140	92	174
18	33000000	52000000	136	107	101	140	73	163
18	33000000	52500000	132	155	96	135	73	190
18	33000000	53000000	103	92	90	107	56	160
18	33000000	53500000	115	115	81	115	62	154
18	33000000	54000000	96	104	92	118	72	160
18	33000000	54500000	114	124	78	127	61	133
18	33000000	55000000	114	101	70	83	54	134
18	33000000	55500000	52	63	49	39	25	81
18	33500000	33500000	5358	4654	4682	2306	2128	4366
18	33500000	34000000	5284	4041	4399	2628	2076	4568
18	33500000	34500000	3327	2485	2591	1873	1266	2902
18	33500000	35000000	2577	2031	2081	1481	1134	2375
18	33500000	35500000	2112	1451	1780	1207	872	1772
18	33500000	36000000	2048	1675	1600	1117	774	1666
18	33500000	36500000	1426	1312	1150	831	581	1315
18	33500000	37000000	1079	1107	749	721	457	1037
